date;treatment;plots;species;cover;observer
2022_02;BF;23.10;Gymneia chapadensis;5;Cassy
2022_02;BF;23.10;Hyptis remota;1;Cassy
2022_02;BF;23.10;Justicia lanstyakii;1;Cassy
2022_02;BF;23.10;Mimosa gracilis;5;Cassy
2022_02;BF;23.10;Ruellia nitens;1;Cassy
2022_02;BF;23.2;Aldama grandiflora;5;Cassy
2022_02;BF;23.2;Calliandra dysantha;10;Cassy
2022_02;BF;23.2;Calolisianthus speciosus;1;Cassy
2022_02;BF;23.2;Croton gracilescens;5;Cassy
2022_02;BF;23.2;Eriope sp;1;Cassy
2022_02;BF;23.2;Euphorbia potentilloides;1;Cassy
2022_02;BF;23.2;Hyptis remota;5;Cassy
2022_02;BF;23.2;Mimosa gracilis;1;Cassy
2022_02;BF;23.2;Ruellia nitens;1;Cassy
2022_02;BF;23.2;Tibouchina melastomoides;5;Cassy
2022_02;BF;23.3;Ctenodon paniculatus;1;Cassy
2022_02;BF;23.3;Camarea ericoides;5;Cassy
2022_02;BF;23.3;Chamaecrista claussenii;10;Cassy
2022_02;BF;23.3;Croton gracilescens;10;Cassy
2022_02;BF;23.3;Deianira pallescens;1;Cassy
2022_02;BF;23.3;Eriope sp;5;Cassy
2022_02;BF;23.3;Hyptis remota;1;Cassy
2022_02;BF;23.3;Ichthyothere hirsuta;1;Cassy
2022_02;BF;23.3;Justicia lanstyakii;1;Cassy
2022_02;BF;23.3;Medusantha mollissima;5;Cassy
2022_02;BF;23.3;Oxalis goyazensis;1;Cassy
2022_02;BF;23.3;Tibouchina melastomoides;1;Cassy
2022_02;BF;23.4;Aldama grandiflora;10;Cassy
2022_02;BF;23.4;Chamaecrista claussenii;20;Cassy
2022_02;BF;23.4;Chamaecrista ochrosperma;5;Cassy
2022_02;BF;23.4;Croton gracilescens;20;Cassy
2022_02;BF;23.4;Eriope sp;1;Cassy
2022_02;BF;23.4;Euphorbia potentilloides;5;Cassy
2022_02;BF;23.4;Gymneia chapadensis;5;Cassy
2022_02;BF;23.4;Hyptis remota;1;Cassy
2022_02;BF;23.4;Oxalis goyazensis;1;Cassy
2022_02;BF;23.4;Borreria tenella;1;Cassy
2022_02;BF;23.4;Tibouchina melastomoides;1;Cassy
2022_02;BF;23.5;Chamaecrista claussenii;5;Cassy
2022_02;BF;23.5;Croton gracilescens;20;Cassy
2022_02;BF;23.5;Cuphea hyssopoides;1;Cassy
2022_02;BF;23.5;Eriope sp;10;Cassy
2022_02;BF;23.5;Euphorbia potentilloides;1;Cassy
2022_02;BF;23.5;Gymneia chapadensis;1;Cassy
2022_02;BF;23.5;Heteropterys pannosa;10;Cassy
2022_02;BF;23.5;Hyptis remota;5;Cassy
2022_02;BF;23.5;Ichthyothere hirsuta;1;Cassy
2022_02;BF;23.5;Justicia lanstyakii;5;Cassy
2022_02;BF;23.5;Medusantha mollissima;5;Cassy
2022_02;BF;23.5;Ruellia angustior;5;Cassy
2022_02;BF;23.5;Tibouchina melastomoides;1;Cassy
2022_02;BF;23.6;Ctenodon paniculatus;1;Cassy
2022_02;BF;23.6;Calliandra dysantha;1;Cassy
2022_02;BF;23.6;Chamaecrista claussenii;30;Cassy
2022_02;BF;23.6;Croton gracilescens;5;Cassy
2022_02;BF;23.6;Eriope sp;1;Cassy
2022_02;BF;23.6;Euphorbia potentilloides;5;Cassy
2022_02;BF;23.6;Hemipogon acerosus;1;Cassy
2022_02;BF;23.6;Ichthyothere hirsuta;1;Cassy
2022_02;BF;23.6;Mimosa gracilis;5;Cassy
2022_02;BF;23.6;Ruellia angustior;20;Cassy
2022_02;BF;23.6;Lippia horridula;1;Cassy
2022_02;BF;23.7;Bernardia hirsutissima;5;Cassy
2022_02;BF;23.7;Calliandra dysantha;20;Cassy
2022_02;BF;23.7;Chamaecrista ochrosperma;5;Cassy
2022_02;BF;23.7;Croton gracilescens;5;Cassy
2022_02;BF;23.7;Hyptis remota;5;Cassy
2022_02;BF;23.7;Justicia lanstyakii;1;Cassy
2022_02;BF;23.7;Mimosa gracilis;1;Cassy
2022_02;BF;23.7;Oxalis goyazensis;10;Cassy
2022_02;BF;23.7;Tibouchina melastomoides;1;Cassy
2022_02;BF;23.8;Ctenodon paniculatus;5;Cassy
2022_02;BF;23.8;Aldama grandiflora;10;Cassy
2022_02;BF;23.8;Calliandra dysantha;10;Cassy
2022_02;BF;23.8;Croton gracilescens;5;Cassy
2022_02;BF;23.8;Cuphea hyssopoides;5;Cassy
2022_02;BF;23.8;Deianira pallescens;1;Cassy
2022_02;BF;23.8;Heteropterys pannosa;10;Cassy
2022_02;BF;23.8;Hyptis remota;1;Cassy
2022_02;BF;23.8;Justicia lanstyakii;1;Cassy
2022_02;BF;23.8;Ruellia trachyphylla;10;Cassy
2022_02;BF;23.9;Aldama grandiflora;5;Cassy
2022_02;BF;23.9;Byttneria jaculifolia;5;Cassy
2022_02;BF;23.9;Calolisianthus speciosus;1;Cassy
2022_02;BF;23.9;Chamaecrista isidorea;1;Cassy
2022_02;BF;23.9;Croton gracilescens;10;Cassy
2022_02;BF;23.9;Eriope sp;1;Cassy
2022_02;BF;23.9;Euphorbia potentilloides;1;Cassy
2022_02;BF;23.9;Gymneia chapadensis;1;Cassy
2022_02;BF;23.9;Heteropterys pannosa;1;Cassy
2022_02;BF;23.9;Ichthyothere hirsuta;1;Cassy
2022_02;BF;23.9;Ruellia angustior;1;Cassy
2022_02;FE;V.21;Chamaecrista claussenii;1;Cassy
2022_02;FE;V.21;Chamaecrista isidorea;1;Cassy
2022_02;FE;V.21;Croton gracilescens;1;Cassy
2022_02;FE;V.21;Eriope sp;1;Cassy
2022_02;FE;V.21;Hyptis remota;1;Cassy
2022_02;FE;V.21;Ruellia angustior;1;Cassy
2022_02;FE;V.21;Ruellia nitens;5;Cassy
2022_02;FE;V.22;Bernardia hirsutissima;1;Cassy
2022_02;FE;V.22;Croton gracilescens;1;Cassy
2022_02;FE;V.22;Eriope sp;1;Cassy
2022_02;FE;V.22;Gymneia chapadensis;1;Cassy
2022_02;FE;V.22;Hyptis remota;1;Cassy
2022_02;FE;V.22;Justicia lanstyakii;1;Cassy
2022_02;FE;V.22;Medusantha mollissima;1;Cassy
2022_02;FE;V.23;Borreria tenella;1;Cassy
2022_02;FE;V.23;Croton gracilescens;5;Cassy
2022_02;FE;V.23;Eriope sp;1;Cassy
2022_02;FE;V.23;Euphorbia potentilloides ;1;Cassy
2022_02;FE;V.23;Gymneia chapadensis;10;Cassy
2022_02;FE;V.23;Heteropterys pannosa;1;Cassy
2022_02;FE;V.24;Chamaecrista claussenii;1;Cassy
2022_02;FE;V.24;Croton gracilescens;5;Cassy
2022_02;FE;V.24;Deianira pallescens;1;Cassy
2022_02;FE;V.24;Eriope sp;1;Cassy
2022_02;FE;V.24;Heteropterys pannosa;5;Cassy
2022_02;FE;V.24;Hyptis remota;1;Cassy
2022_02;FE;V.24;Tibouchina melastomoides;1;Cassy
2022_02;FE;V.26;Aldama grandiflora;5;Cassy
2022_02;FE;V.26;Croton gracilescens;5;Cassy
2022_02;FE;V.26;Deianira pallescens;1;Cassy
2022_02;FE;V.26;Eriope sp;1;Cassy
2022_02;FE;V.26;Gymneia chapadensis;1;Cassy
2022_02;FE;V.26;Medusantha mollissima;5;Cassy
2022_02;FE;V.26;Oxalis goyazensis;1;Cassy
2022_02;FE;V.26;Ruellia nitens;5;Cassy
2022_02;FE;V.26;Tibouchina melastomoides;1;Cassy
2022_02;FE;V.26;Turnera emendata;1;Cassy
2022_02;FE;V.27;Borreria tenella;1;Cassy
2022_02;FE;V.27;Chamaecrista isidorea;5;Cassy
2022_02;FE;V.27;Croton gracilescens;10;Cassy
2022_02;FE;V.27;Eriope sp;1;Cassy
2022_02;FE;V.27;Hyptis remota;1;Cassy
2022_02;FE;V.27;Manihot kalungae;1;Cassy
2022_02;FE;V.27;Medusantha mollissima;1;Cassy
2022_02;FE;V.27;Mimosa gracilis;5;Cassy
2022_02;FE;V.27;Oxalis pyrenea var. macrochaeta;1;Cassy
2022_02;FE;V.27;Ruellia trachyphylla;1;Cassy
2022_02;FE;V.28;Aldama grandiflora;5;Cassy
2022_02;FE;V.28;Borreria tenella;1;Cassy
2022_02;FE;V.28;Croton gracilescens;5;Cassy
2022_02;FE;V.28;Eriope sp;1;Cassy
2022_02;FE;V.28;Eriosema congestum;5;Cassy
2022_02;FE;V.28;Gymneia chapadensis;1;Cassy
2022_02;FE;V.28;Ichthyothere hirsuta;1;Cassy
2022_02;FE;V.28;Kielmeyera rubriflora;5;Cassy
2022_02;FE;V.28;Manihot kalungae;5;Cassy
2022_02;FE;V.28;Oxalis pyrenea var. macrochaeta;1;Cassy
2022_02;FE;V.29;Croton gracilescens;5;Cassy
2022_02;FE;V.29;Eriope sp;1;Cassy
2022_02;FE;V.29;Ichthyothere hirsuta;1;Cassy
2022_02;FE;V.29;Justicia lanstyakii;1;Cassy
2022_02;FE;V.29;Medusantha mollissima;1;Cassy
2022_02;FE;V.29;Oxalis goyazensis;1;Cassy
2022_02;FE;V.29;Ruellia trachyphylla;1;Cassy
2022_02;FE;V.30;Chamaecrista claussenii;1;Cassy
2022_02;FE;V.30;Croton gracilescens;1;Cassy
2022_02;FE;V.30;Eriope sp;1;Cassy
2022_02;FE;V.30;Gymneia chapadensis;1;Cassy
2022_02;FE;V.30;Ichthyothere hirsuta;1;Cassy
2022_02;FE;V.30;Ipomoea paulistana;1;Cassy
2022_02;FE;V.30;Ruellia nitens;1;Cassy
2022_02;FE;V.30;Tibouchina melastomoides;1;Cassy
2023_01;BF;10.1;Amasonia hirta;1;Cassy
2023_01;BF;10.1;Chamaecrista claussenii;5;Cassy
2023_01;BF;10.1;Croton gracilescens;1;Cassy
2023_01;BF;10.1;Eriope sp;1;Cassy
2023_01;BF;10.1;Hypenia sp;1;Cassy
2023_01;BF;10.1;Hyptis remota;1;Cassy
2023_01;BF;10.1;Medusantha mollissima;1;Cassy
2023_01;BF;10.1;Mimosa gracilis;1;Cassy
2023_01;BF;10.1;Porophyllum obscurum;1;Cassy
2023_01;BF;10.1;Ruellia trachyphylla;1;Cassy
2023_01;BF;10.1;Borreria tenella;1;Cassy
2023_01;BF;10.1;Pseudotrimezia juncifolia;1;Cassy
2023_01;BF;10.10;Aldama bracteata;1;Vagner
2023_01;BF;10.10;Chamaecrista claussenii;20;Vagner
2023_01;BF;10.10;Chamaecrista isidorea;5;Vagner
2023_01;BF;10.10;Croton gracilescens;1;Vagner
2023_01;BF;10.10;Hyptis remota;1;Vagner
2023_01;BF;10.10;Mimosa gracilis;1;Vagner
2023_01;BF;10.2;Croton gracilescens;1;Cassy
2023_01;BF;10.2;Diplusodon paraisoensis;1;Cassy
2023_01;BF;10.2;Eriope sp;1;Cassy
2023_01;BF;10.2;Euphorbia longipedunculata;1;Cassy
2023_01;BF;10.2;Euphorbia potentilloides;1;Cassy
2023_01;BF;10.2;Gymneia chapadensis;1;Cassy
2023_01;BF;10.2;Heteropterys pannosa;1;Cassy
2023_01;BF;10.2;Hyptis remota;1;Cassy
2023_01;BF;10.2;Ruellia trachyphylla;10;Cassy
2023_01;BF;10.2;Borreria tenella;1;Cassy
2023_01;BF;10.3;Amasonia hirta;1;Cassy
2023_01;BF;10.3;Croton gracilescens;5;Cassy
2023_01;BF;10.3;Deianira pallescens;1;Cassy
2023_01;BF;10.3;Euphorbia potentilloides;1;Cassy
2023_01;BF;10.3;Gymneia chapadensis;10;Cassy
2023_01;BF;10.3;Hyptis remota;1;Cassy
2023_01;BF;10.3;Kielmeyera rubriflora;10;Cassy
2023_01;BF;10.3;Medusantha mollissima;1;Cassy
2023_01;BF;10.3;Mimosa cavalcantina;1;Cassy
2023_01;BF;10.3;Mimosa gracilis;1;Cassy
2023_01;BF;10.3;Borreria tenella;1;Cassy
2023_01;BF;10.4;Lippia horridula;1;Cassy
2023_01;BF;10.4;Gomphrena sp;1;Cassy
2023_01;BF;10.4;Calolisianthus speciosus;1;Cassy
2023_01;BF;10.4;Camarea ericoides;1;Cassy
2023_01;BF;10.4;Chamaecrista claussenii;1;Cassy
2023_01;BF;10.4;Chamaecrista isidorea;1;Cassy
2023_01;BF;10.4;Declieuxia lancifolia;1;Cassy
2023_01;BF;10.4;Diplusodon paraisoensis;1;Cassy
2023_01;BF;10.4;Eriope sp;1;Cassy
2023_01;BF;10.4;Euphorbia potentilloides;1;Cassy
2023_01;BF;10.4;Gymneia chapadensis;1;Cassy
2023_01;BF;10.4;Heteropterys pannosa;5;Cassy
2023_01;BF;10.4;Hypenia sp;1;Cassy
2023_01;BF;10.4;Mimosa gracilis;1;Cassy
2023_01;BF;10.4;Porophyllum obscurum;1;Cassy
2023_01;BF;10.4;Ruellia trachyphylla;10;Cassy
2023_01;BF;10.5;Chamaecrista ochrosperma;10;Cassy
2023_01;BF;10.5;Croton gracilescens;1;Cassy
2023_01;BF;10.5;Cuphea hyssopoides;1;Cassy
2023_01;BF;10.5;Declieuxia lancifolia;1;Cassy
2023_01;BF;10.5;Eriope sp;1;Cassy
2023_01;BF;10.5;Euphorbia potentilloides;1;Cassy
2023_01;BF;10.5;Hyptis remota;1;Cassy
2023_01;BF;10.5;Manihot kalungae;1;Cassy
2023_01;BF;10.5;Porophyllum obscurum;1;Cassy
2023_01;BF;10.6;Pombalia lanata;1;Cassy
2023_01;BF;10.6;Aldama grandiflora;1;Cassy
2023_01;BF;10.6;Chamaecrista claussenii;10;Cassy
2023_01;BF;10.6;Cipura xanthomelas;1;Cassy
2023_01;BF;10.6;Croton gracilescens;1;Cassy
2023_01;BF;10.6;Cuphea hyssopoides;1;Cassy
2023_01;BF;10.6;Eriope sp;1;Cassy
2023_01;BF;10.6;Gymneia chapadensis;1;Cassy
2023_01;BF;10.6;Hemipogon acerosus;1;Cassy
2023_01;BF;10.6;Hypenia sp;1;Cassy
2023_01;BF;10.6;Hyptis remota;1;Cassy
2023_01;BF;10.6;Medusantha mollissima;1;Cassy
2023_01;BF;10.6;Ruellia nitens;5;Cassy
2023_01;BF;10.7;Bernardia hirsutissima;1;Vagner
2023_01;BF;10.7;Croton gracilescens;5;Vagner
2023_01;BF;10.7;Diplusodon paraisoensis;1;Vagner
2023_01;BF;10.7;Eriope sp;1;Vagner
2023_01;BF;10.7;Gymneia chapadensis;1;Vagner
2023_01;BF;10.7;Hemipogon acerosus;1;Vagner
2023_01;BF;10.7;Hyptis remota;1;Vagner
2023_01;BF;10.7;Ipomoea paulistana;1;Vagner
2023_01;BF;10.7;Ruellia nitens;10;Vagner
2023_01;BF;10.7;Justicia lanstyakii;1;Vagner
2023_01;BF;10.8;Chamaecrista claussenii;20;Vagner
2023_01;BF;10.8;Cipura xanthomelas;1;Vagner
2023_01;BF;10.8;Croton gracilescens;1;Vagner
2023_01;BF;10.8;Cuphea hyssopoides;1;Vagner
2023_01;BF;10.8;Eriope sp;1;Vagner
2023_01;BF;10.8;Hypenia sp;1;Vagner
2023_01;BF;10.8;Hyptis remota;1;Vagner
2023_01;BF;10.8;Medusantha mollissima;1;Vagner
2023_01;BF;10.8;Mimosa cavalcantina;1;Vagner
2023_01;BF;10.8;Oxalis goyazensis;1;Vagner
2023_01;BF;10.8;Porophyllum obscurum;1;Vagner
2023_01;BF;10.8;Ruellia nitens;1;Vagner
2023_01;BF;10.9;Croton gracilescens;5;Vagner
2023_01;BF;10.9;Diplusodon paraisoensis;1;Vagner
2023_01;BF;10.9;Eriope sp;1;Vagner
2023_01;BF;10.9;Hemipogon acerosus;1;Vagner
2023_01;BF;10.9;Hyptis remota;1;Vagner
2023_01;BF;10.9;Ipomoea paulistana;1;Vagner
2023_01;BF;10.9;Lessingianthus durus;5;Vagner
2023_01;BF;10.9;Mimosa gracilis;1;Vagner
2023_01;BF;10.9;Porophyllum obscurum;1;Vagner
2023_01;BF;10.9;Ruellia nitens;5;Vagner
2023_01;FE;12.1;Bernardia hirsutissima;1;Cassy
2023_01;FE;12.1;Croton gracilescens;1;Cassy
2023_01;FE;12.1;Eriosema congestum;1;Cassy
2023_01;FE;12.1;Euphorbia potentilloides ;1;Cassy
2023_01;FE;12.1;Gymneia chapadensis;1;Cassy
2023_01;FE;12.1;Medusantha mollissima;1;Cassy
2023_01;FE;12.1;Mimosa cavalcantina;1;Cassy
2023_01;FE;12.10;Cayaponia weddellii;1;Vagner
2023_01;FE;12.10;Croton gracilescens;5;Vagner
2023_01;FE;12.10;Pseudotrimezia juncifolia;5;Vagner
2023_01;FE;12.10;Ruellia trachyphylla;1;Vagner
2023_01;FE;12.2;Croton gracilescens;1;Cassy
2023_01;FE;12.2;Dalechampia linearis;1;Cassy
2023_01;FE;12.2;Eriope sp;1;Cassy
2023_01;FE;12.2;Gymneia chapadensis;1;Cassy
2023_01;FE;12.2;Hyptis remota;1;Cassy
2023_01;FE;12.2;Justicia lanstyakii;1;Cassy
2023_01;FE;12.2;Kielmeyera rubriflora;5;Cassy
2023_01;FE;12.2;Medusantha mollissima;1;Cassy
2023_01;FE;12.2;Oxalis pyrenea var. macrochaeta;1;Cassy
2023_01;FE;12.3;Croton gracilescens;5;Cassy
2023_01;FE;12.3;Dalechampia linearis;5;Cassy
2023_01;FE;12.3;Eriope sp;1;Cassy
2023_01;FE;12.3;Gymneia chapadensis;1;Cassy
2023_01;FE;12.3;Justicia lanstyakii;1;Cassy
2023_01;FE;12.3;Kielmeyera rubriflora;20;Cassy
2023_01;FE;12.3;Lippia horridula;1;Cassy
2023_01;FE;12.3;Oxalis pyrenea var. macrochaeta;1;Cassy
2023_01;FE;12.3;Pombalia lanata;1;Cassy
2023_01;FE;12.4;Amasonia hirta;1;Cassy
2023_01;FE;12.4;Anemopaegma arvense;1;Cassy
2023_01;FE;12.4;Croton gracilescens;5;Cassy
2023_01;FE;12.4;Eriope sp;1;Cassy
2023_01;FE;12.4;Galactia sp;5;Cassy
2023_01;FE;12.4;Hemipogon acerosus;1;Cassy
2023_01;FE;12.4;Justicia lanstyakii;1;Cassy
2023_01;FE;12.4;Manihot kalungae;1;Cassy
2023_01;FE;12.4;Medusantha mollissima;1;Cassy
2023_01;FE;12.4;Mimosa gracilis;1;Cassy
2023_01;FE;12.4;Ruellia angustior;1;Cassy
2023_01;FE;12.4;Tibouchina melastomoides;1;Cassy
2023_01;FE;12.5;Chamaecrista claussenii;5;Cassy
2023_01;FE;12.5;Croton gracilescens;1;Cassy
2023_01;FE;12.5;Cuphea hyssopoides;1;Cassy
2023_01;FE;12.5;Eriope sp;1;Cassy
2023_01;FE;12.5;Hemipogon acerosus;1;Cassy
2023_01;FE;12.5;Ipomoea paulistana;1;Cassy
2023_01;FE;12.5;Justicia lanstyakii;1;Cassy
2023_01;FE;12.5;Manihot kalungae;1;Cassy
2023_01;FE;12.5;Pombalia lanata;1;Cassy
2023_01;FE;12.5;Ruellia nitens;30;Cassy
2023_01;FE;12.6;Chamaecrista claussenii;1;Cassy
2023_01;FE;12.6;Chamaecrista isidorea;1;Cassy
2023_01;FE;12.6;Croton gracilescens;1;Cassy
2023_01;FE;12.6;Eriope sp;1;Cassy
2023_01;FE;12.6;Justicia lanstyakii;1;Cassy
2023_01;FE;12.6;Medusantha mollissima;5;Cassy
2023_01;FE;12.6;Mimosa gracilis;1;Cassy
2023_01;FE;12.6;Oxalis goyazensis;1;Cassy
2023_01;FE;12.6;Pombalia lanata;1;Cassy
2023_01;FE;12.6;Ruellia nitens;1;Cassy
2023_01;FE;12.7;Croton gracilescens;5;Vagner
2023_01;FE;12.7;Eriope sp;1;Vagner
2023_01;FE;12.7;Hemipogon acerosus;1;Vagner
2023_01;FE;12.7;Mimosa gracilis;1;Vagner
2023_01;FE;12.7;Prestonia quinquangularis;1;Vagner
2023_01;FE;12.7;Trixis glutinosa;1;Vagner
2023_01;FE;12.8;Croton gracilescens;5;Vagner
2023_01;FE;12.8;Eriope sp;1;Vagner
2023_01;FE;12.8;Euphorbia potentilloides ;5;Vagner
2023_01;FE;12.8;Heteropterys pannosa;1;Vagner
2023_01;FE;12.8;Ichthyothere hirsuta;1;Vagner
2023_01;FE;12.8;Lippia horridula;1;Vagner
2023_01;FE;12.8;Medusantha mollissima;1;Vagner
2023_01;FE;12.8;Justicia phylocallyx;5;Vagner
2023_01;FE;12.8;Ruellia trachyphylla;10;Vagner
2023_01;FE;12.9;Borreria tenella;1;Vagner
2023_01;FE;12.9;Chamaecrista claussenii;10;Vagner
2023_01;FE;12.9;Cipura xanthomelas;1;Vagner
2023_01;FE;12.9;Croton gracilescens;5;Vagner
2023_01;FE;12.9;Gymneia chapadensis;1;Vagner
2023_01;FE;12.9;Heteropterys pannosa;5;Vagner
2023_01;FE;12.9;Hypenia sp;5;Vagner
2023_01;FE;12.9;Ipomoea paulistana;5;Vagner
2023_01;FE;12.9;Kielmeyera rubriflora;10;Vagner
2023_01;FE;12.9;Manihot kalungae;5;Vagner
2023_01;FE;12.9;Ruellia trachyphylla;10;Vagner
2023_01;FE;12.9;Tibouchina melastomoides;1;Vagner
2023_01;FE;13.1;Borreria tenella;1;Cassy
2023_01;FE;13.1;Croton gracilescens;5;Cassy
2023_01;FE;13.1;Euphorbia potentilloides ;5;Cassy
2023_01;FE;13.1;Gymneia chapadensis;1;Cassy
2023_01;FE;13.1;Hyptis remota;1;Cassy
2023_01;FE;13.1;Ichthyothere hirsuta;5;Cassy
2023_01;FE;13.1;Mimosa gracilis;1;Cassy
2023_01;FE;13.10;Chamaecrista isidorea;10;Vagner
2023_01;FE;13.10;Cipura xanthomelas;1;Vagner
2023_01;FE;13.10;Croton gracilescens;5;Vagner
2023_01;FE;13.10;Cuphea hyssopoides;1;Vagner
2023_01;FE;13.10;Eriope sp;1;Vagner
2023_01;FE;13.10;Hyptis remota;1;Vagner
2023_01;FE;13.10;Mimosa cavalcantina;10;Vagner
2023_01;FE;13.10;Oxalis pyrenea var. macrochaeta;1;Vagner
2023_01;FE;13.2;Anemopaegma arvense;1;Cassy
2023_01;FE;13.2;Camarea ericoides;1;Cassy
2023_01;FE;13.2;Croton gracilescens;1;Cassy
2023_01;FE;13.2;Eriope sp;1;Cassy
2023_01;FE;13.2;Euphorbia longipedunculata;1;Cassy
2023_01;FE;13.2;Gymneia chapadensis;1;Cassy
2023_01;FE;13.2;Mimosa cavalcantina;1;Cassy
2023_01;FE;13.2;Mimosa gracilis;1;Cassy
2023_01;FE;13.2;Oxalis pyrenea var. macrochaeta;1;Cassy
2023_01;FE;13.2;Pombalia lanata;1;Cassy
2023_01;FE;13.2;Ruellia trachyphylla;1;Cassy
2023_01;FE;13.2;Spigelia schlechtendaliana;1;Cassy
2023_01;FE;13.3;Calolisianthus speciosus;1;Cassy
2023_01;FE;13.3;Croton gracilescens;5;Cassy
2023_01;FE;13.3;Ctenodon paniculatus;1;Cassy
2023_01;FE;13.3;Eriope sp;1;Cassy
2023_01;FE;13.3;Eriosema congestum;5;Cassy
2023_01;FE;13.3;Ichthyothere hirsuta;5;Cassy
2023_01;FE;13.3;Oxalis pyrenea var. macrochaeta;1;Cassy
2023_01;FE;13.3;Pseudotrimezia juncifolia;1;Cassy
2023_01;FE;13.4;Bernardia hirsutissima;1;Cassy
2023_01;FE;13.4;Camarea ericoides;1;Cassy
2023_01;FE;13.4;Chamaecrista claussenii;5;Cassy
2023_01;FE;13.4;Croton gracilescens;5;Cassy
2023_01;FE;13.4;Eriope sp;1;Cassy
2023_01;FE;13.4;Eriosema congestum;10;Cassy
2023_01;FE;13.4;Euphorbia potentilloides ;1;Cassy
2023_01;FE;13.4;Gymneia chapadensis;1;Cassy
2023_01;FE;13.4;Heteropterys pannosa;1;Cassy
2023_01;FE;13.4;Ichthyothere hirsuta;1;Cassy
2023_01;FE;13.4;Oxalis pyrenea var. macrochaeta;1;Cassy
2023_01;FE;13.4;Pseudotrimezia juncifolia;1;Cassy
2023_01;FE;13.4;Ruellia trachyphylla;5;Cassy
2023_01;FE;13.5;Croton gracilescens;10;Vagner
2023_01;FE;13.5;Eriope sp;1;Vagner
2023_01;FE;13.5;Eriosema congestum;1;Vagner
2023_01;FE;13.5;Euphorbia potentilloides ;1;Vagner
2023_01;FE;13.5;Heteropterys pannosa;1;Vagner
2023_01;FE;13.5;Manihot kalungae;1;Vagner
2023_01;FE;13.5;Pseudotrimezia juncifolia;1;Vagner
2023_01;FE;13.5;Ruellia angustior;10;Vagner
2023_01;FE;13.5;Ruellia trachyphylla;1;Vagner
2023_01;FE;13.6;Aldama grandiflora;20;Vagner
2023_01;FE;13.6;Borreria tenella;1;Vagner
2023_01;FE;13.6;Chamaecrista isidorea;5;Vagner
2023_01;FE;13.6;Cipura xanthomelas;1;Vagner
2023_01;FE;13.6;Croton gracilescens;5;Vagner
2023_01;FE;13.6;Euphorbia potentilloides ;1;Vagner
2023_01;FE;13.6;Heteropterys pannosa;1;Vagner
2023_01;FE;13.6;Ipomoea paulistana;1;Vagner
2023_01;FE;13.6;Pombalia lanata;1;Vagner
2023_01;FE;13.7;Croton gracilescens;5;Vagner
2023_01;FE;13.7;Cuphea hyssopoides;1;Vagner
2023_01;FE;13.7;Eriope sp;1;Vagner
2023_01;FE;13.7;Eriosema congestum;10;Vagner
2023_01;FE;13.7;Euphorbia potentilloides ;1;Vagner
2023_01;FE;13.7;Gymneia chapadensis;1;Vagner
2023_01;FE;13.7;Heteropterys pannosa;1;Vagner
2023_01;FE;13.7;Medusantha mollissima;1;Vagner
2023_01;FE;13.7;Pombalia lanata;1;Vagner
2023_01;FE;13.8;Chamaecrista ochrosperma;1;Vagner
2023_01;FE;13.8;Croton gracilescens;5;Vagner
2023_01;FE;13.8;Eriope sp;1;Vagner
2023_01;FE;13.8;Galactia sp;1;Vagner
2023_01;FE;13.8;Ipomoea paulistana;1;Vagner
2023_01;FE;13.8;Ruellia trachyphylla;1;Vagner
2023_01;FE;13.8;Tibouchina melastomoides;1;Vagner
2023_01;FE;13.9;Camarea ericoides;1;Vagner
2023_01;FE;13.9;Croton gracilescens;5;Vagner
2023_01;FE;13.9;Dalechampia linearis;5;Vagner
2023_01;FE;13.9;Eriope sp;1;Vagner
2023_01;FE;13.9;Euphorbia potentilloides ;5;Vagner
2023_01;FE;13.9;Heteropterys pannosa;1;Vagner
2023_01;FE;13.9;Oxalis pyrenea var. macrochaeta;1;Vagner
2023_01;BF;17.1;Senega celosioides;1;Cassy
2023_01;BF;17.1;Pombalia lanata;1;Cassy
2023_01;BF;17.1;Ctenodon paniculatus;1;Cassy
2023_01;BF;17.1;Aldama grandiflora;1;Cassy
2023_01;BF;17.1;Bernardia hirsutissima;1;Cassy
2023_01;BF;17.1;Chamaecrista claussenii;5;Cassy
2023_01;BF;17.1;Chamaecrista fagonioides;1;Cassy
2023_01;BF;17.1;Croton gracilescens;10;Cassy
2023_01;BF;17.1;Declieuxia lancifolia;1;Cassy
2023_01;BF;17.1;Gymneia chapadensis;1;Cassy
2023_01;BF;17.1;Heteropterys pannosa;1;Cassy
2023_01;BF;17.1;Hyptis remota;5;Cassy
2023_01;BF;17.1;Ipomoea fiebrigii;5;Cassy
2023_01;BF;17.1;Justicia lanstyakii;10;Cassy
2023_01;BF;17.1;Medusantha mollissima;5;Cassy
2023_01;BF;17.1;Ruellia nitens;10;Cassy
2023_01;BF;17.1;Stachytarpheta villosa;1;Cassy
2023_01;BF;17.1;Tibouchina melastomoides;1;Cassy
2023_01;BF;17.10;Senega celosioides;1;Cassy
2023_01;BF;17.10;Ctenodon paniculatus;1;Cassy
2023_01;BF;17.10;Amasonia hirta;5;Cassy
2023_01;BF;17.10;Bernardia hirsutissima;5;Cassy
2023_01;BF;17.10;Camarea ericoides;5;Cassy
2023_01;BF;17.10;Chamaecrista claussenii;1;Cassy
2023_01;BF;17.10;Croton gracilescens;5;Cassy
